游戏服务器,服务器名称,状态,负荷,内存,cpu,时间
X_鲁小游戏21010,小游戏大厅_山东_003,已运行,1071,442.72,0,2020-12-08 21:31:48
X_鲁小游戏21011,小游戏大厅_山东_003,已运行,1053,435.79,0,2020-12-08 21:31:48
X_鲁小游戏21012,小游戏大厅_山东_003,已运行,1023,439.43,0,2020-12-08 21:31:48
X_鲁小游戏21013,小游戏大厅_山东_004,已运行,1064,450.1,0,2020-12-08 21:31:47
X_鲁小游戏21014,小游戏大厅_山东_004,已运行,1045,440.14,0,2020-12-08 21:31:47
X_鲁小游戏21015,小游戏大厅_山东_004,已运行,1018,462.95,0,2020-12-08 21:31:47
X_鲁小游戏21016,小游戏大厅_山东_004,已运行,1078,425.7,0,2020-12-08 21:31:47
X_鲁小游戏21017,小游戏大厅_山东_005,已运行,1075,374.28,0,2020-12-08 21:31:48
X_鲁小游戏21018,小游戏大厅_山东_005,已运行,1018,457.52,0,2020-12-08 21:31:48
X_鲁小游戏21019,小游戏大厅_山东_005,已运行,1116,436,0,2020-12-08 21:31:48
X_鲁小游戏21020,小游戏大厅_山东_005,已运行,1058,448.72,0,2020-12-08 21:31:48
X_鲁小游戏21021,小游戏大厅_山东_006,已运行,1033,458.3,0,2020-12-08 21:31:48
X_鲁小游戏21022,小游戏大厅_山东_006,已运行,1078,457.68,0,2020-12-08 21:31:48
X_鲁小游戏21023,小游戏大厅_山东_006,已运行,998,455.32,0,2020-12-08 21:31:48
X_鲁小游戏21024,小游戏大厅_山东_006,已运行,1045,471.48,0,2020-12-08 21:31:48
X_鲁小游戏21025,小游戏大厅_山东_007,已运行,981,413.97,0,2020-12-08 21:31:47
X_鲁小游戏21026,小游戏大厅_山东_007,已运行,1034,432.05,0,2020-12-08 21:31:47
X_鲁小游戏21027,小游戏大厅_山东_007,已运行,993,426.41,0,2020-12-08 21:31:47
X_鲁小游戏21028,小游戏大厅_山东_007,已运行,1008,437.77,0,2020-12-08 21:31:47
X_黑小游戏13001,小游戏大厅_黑龙江_001,已运行,1146,473.13,0,2020-12-08 21:31:47
X_黑小游戏13002,小游戏大厅_黑龙江_001,已运行,1108,473.23,0,2020-12-08 21:31:47
X_黑小游戏13003,小游戏大厅_黑龙江_001,已运行,1142,410.55,0,2020-12-08 21:31:47
X_黑小游戏13004,小游戏大厅_黑龙江_001,已运行,1099,503.8,0,2020-12-08 21:31:47
X_黑小游戏13005,小游戏大厅_黑龙江_002,已运行,1149,494.74,0,2020-12-08 21:31:48
X_黑小游戏13006,小游戏大厅_黑龙江_002,已运行,1136,449.67,0,2020-12-08 21:31:48
X_黑小游戏13007,小游戏大厅_黑龙江_002,已运行,1136,483.13,0,2020-12-08 21:31:48
X_黑小游戏13008,小游戏大厅_黑龙江_002,已运行,1098,471.13,0,2020-12-08 21:31:48
X_黑小游戏13009,小游戏大厅_黑龙江_003,已运行,1190,460.39,0,2020-12-08 21:31:48
X_黑小游戏13010,小游戏大厅_黑龙江_003,已运行,1114,449.57,0,2020-12-08 21:31:48
X_黑小游戏13011,小游戏大厅_黑龙江_003,已运行,1167,449.79,0,2020-12-08 21:31:48
X_黑小游戏13012,小游戏大厅_黑龙江_003,已运行,1135,457.98,0,2020-12-08 21:31:48
X_黑小游戏13013,小游戏大厅_黑龙江_004,已运行,1131,477.59,0,2020-12-08 21:31:47
X_黑小游戏13014,小游戏大厅_黑龙江_004,已运行,1111,464.5,0,2020-12-08 21:31:47
X_黑小游戏13015,小游戏大厅_黑龙江_004,已运行,1151,448.23,0,2020-12-08 21:31:47
X_黑小游戏13016,小游戏大厅_黑龙江_004,已运行,1094,454.94,0,2020-12-08 21:31:47
X_黑小游戏13017,小游戏大厅_黑龙江_005,已运行,1133,498.98,0,2020-12-08 21:31:47
X_黑小游戏13018,小游戏大厅_黑龙江_005,已运行,1131,534.11,0,2020-12-08 21:31:47
X_黑小游戏13019,小游戏大厅_黑龙江_005,已运行,1162,477.07,0,2020-12-08 21:31:47
X_黑小游戏13020,小游戏大厅_黑龙江_005,已运行,1135,539.62,0,2020-12-08 21:31:47
X_黑小游戏13021,小游戏大厅_黑龙江_006,已运行,1103,443.51,0,2020-12-08 21:31:48
X_黑小游戏13022,小游戏大厅_黑龙江_006,已运行,1153,453.19,0,2020-12-08 21:31:48
X_黑小游戏13023,小游戏大厅_黑龙江_006,已运行,1216,472,0,2020-12-08 21:31:48
X_黑小游戏13024,小游戏大厅_黑龙江_006,已运行,1143,463.71,0,2020-12-08 21:31:48
X_黑小游戏13025,小游戏大厅_黑龙江_007,已运行,1068,455.24,0,2020-12-08 21:31:47
X_黑小游戏13026,小游戏大厅_黑龙江_007,已运行,1158,479.45,0,2020-12-08 21:31:47
X_黑小游戏13027,小游戏大厅_黑龙江_007,已运行,1164,479.14,0,2020-12-08 21:31:47
X_黑小游戏13028,小游戏大厅_黑龙江_007,已运行,1145,477.73,0,2020-12-08 21:31:47
X_黑小游戏13029,小游戏大厅_黑龙江_008,已运行,1112,447.82,0,2020-12-08 21:31:47
X_黑小游戏13030,小游戏大厅_黑龙江_008,已运行,1095,481.61,0,2020-12-08 21:31:47
X_黑小游戏13031,小游戏大厅_黑龙江_008,已运行,1071,412.82,0,2020-12-08 21:31:47
X_黑小游戏13032,小游戏大厅_黑龙江_008,已运行,1091,477.6,0,2020-12-08 21:31:47
