游戏服务器,服务器名称,状态,负荷,内存,cpu,时间
X_高防26026,小游戏大厅_高防_007,已运行,4,16.59,0,2020-12-21 19:31:59
X_高防26027,小游戏大厅_高防_007,已运行,5,16.6,0,2020-12-21 19:31:59
X_高防26028,小游戏大厅_高防_007,已运行,5,62.27,0,2020-12-21 19:31:59
X_高防26029,小游戏大厅_高防_008,已运行,4,17.65,0,2020-12-21 19:31:59
X_高防26030,小游戏大厅_高防_008,已运行,4,16.59,0,2020-12-21 19:31:59
X_高防26031,小游戏大厅_高防_008,已运行,4,52.82,0,2020-12-21 19:31:59
X_高防26032,小游戏大厅_高防_008,已运行,4,16.62,0,2020-12-21 19:31:59
X_高防26033,小游戏大厅_高防_009,已运行,4,34.51,0,2020-12-21 19:31:58
X_高防26034,小游戏大厅_高防_009,已运行,4,33.07,0,2020-12-21 19:31:58
X_高防26035,小游戏大厅_高防_009,已运行,4,32.53,0,2020-12-21 19:31:58
X_高防26036,小游戏大厅_高防_009,已运行,4,32.67,0,2020-12-21 19:31:58
X_高防26037,小游戏大厅_高防_010,已运行,4,32.04,0,2020-12-21 19:31:59
X_高防26038,小游戏大厅_高防_010,已运行,4,28.87,0,2020-12-21 19:31:59
X_高防26039,小游戏大厅_高防_010,已运行,4,32.98,0,2020-12-21 19:31:59
X_高防26040,小游戏大厅_高防_010,已运行,4,29.04,0,2020-12-21 19:31:59
X_高防26041,小游戏大厅_高防_011,已运行,4,32.71,0,2020-12-21 19:31:59
X_高防26042,小游戏大厅_高防_011,已运行,4,33.13,0,2020-12-21 19:31:59
X_高防26043,小游戏大厅_高防_011,已运行,4,30.29,0,2020-12-21 19:31:59
X_高防26044,小游戏大厅_高防_011,已运行,4,28.68,0,2020-12-21 19:31:59
X_高防26045,小游戏大厅_高防_012,已运行,4,49.24,0,2020-12-21 19:31:58
X_高防26046,小游戏大厅_高防_012,已运行,4,28.93,0,2020-12-21 19:31:58
X_高防26047,小游戏大厅_高防_012,已运行,4,29.61,0,2020-12-21 19:31:58
X_高防26048,小游戏大厅_高防_012,已运行,4,32.59,0,2020-12-21 19:31:58
X_高防26049,小游戏大厅_高防_013,已运行,4,33.04,0,2020-12-21 19:31:59
X_高防26050,小游戏大厅_高防_013,已运行,4,30.64,0,2020-12-21 19:31:59
X_高防26051,小游戏大厅_高防_013,已运行,4,29.54,0,2020-12-21 19:31:59
X_高防26052,小游戏大厅_高防_013,已运行,4,26.18,0,2020-12-21 19:31:59
X_高防26053,小游戏大厅_高防_014,已运行,4,32.85,0,2020-12-21 19:31:59
X_高防26054,小游戏大厅_高防_014,已运行,4,32.99,0,2020-12-21 19:31:59
X_高防26055,小游戏大厅_高防_014,已运行,4,30.01,0,2020-12-21 19:31:59
X_高防26056,小游戏大厅_高防_014,已运行,4,33.23,0,2020-12-21 19:31:59
X_高防26057,小游戏大厅_高防_015,已运行,4,32.98,0,2020-12-21 19:31:59
X_高防26058,小游戏大厅_高防_015,已运行,4,39.24,0,2020-12-21 19:31:59
X_高防26059,小游戏大厅_高防_015,已运行,4,32.48,0,2020-12-21 19:31:59
X_高防26060,小游戏大厅_高防_015,已运行,4,26.83,0,2020-12-21 19:31:59
X_高防26061,小游戏大厅_高防_016,已运行,4,30.35,0,2020-12-21 19:31:59
X_高防26062,小游戏大厅_高防_016,已运行,4,31.76,0,2020-12-21 19:31:59
X_高防26063,小游戏大厅_高防_016,已运行,4,31.55,0,2020-12-21 19:31:59
X_高防26064,小游戏大厅_高防_016,已运行,4,32.41,0,2020-12-21 19:31:59
X_高防26065,小游戏大厅_高防_017,已运行,4,31.54,0,2020-12-21 19:31:58
X_高防26066,小游戏大厅_高防_017,已运行,4,30.97,0,2020-12-21 19:31:58
X_高防26067,小游戏大厅_高防_017,已运行,4,30.54,0,2020-12-21 19:31:58
X_高防26068,小游戏大厅_高防_017,已运行,4,31.78,0,2020-12-21 19:31:58
X_高防26069,小游戏大厅_高防_018,已运行,4,30.26,0,2020-12-21 19:31:59
X_高防26070,小游戏大厅_高防_018,已运行,4,29.98,0,2020-12-21 19:31:59
X_高防26071,小游戏大厅_高防_018,已运行,4,33.23,0,2020-12-21 19:31:59
X_高防26072,小游戏大厅_高防_018,已运行,4,32.93,0,2020-12-21 19:31:59
X_高防26073,小游戏大厅_高防_019,已运行,4,183.79,0,2020-12-21 19:31:59
X_高防26074,小游戏大厅_高防_019,已运行,4,184.37,0,2020-12-21 19:31:59
X_高防26075,小游戏大厅_高防_019,已运行,4,184.75,0,2020-12-21 19:31:59
X_高防26076,小游戏大厅_高防_019,已运行,4,182.91,0,2020-12-21 19:31:59
X_高防26077,小游戏大厅_高防_020,已运行,4,189.73,0,2020-12-21 19:31:59
X_高防26078,小游戏大厅_高防_020,已运行,4,193.01,0,2020-12-21 19:31:59
X_高防26079,小游戏大厅_高防_020,已运行,4,189.24,0,2020-12-21 19:31:59
X_高防26080,小游戏大厅_高防_020,已运行,4,191.08,0,2020-12-21 19:31:59
X_高防26081,小游戏大厅_高防_021,已运行,4,28.34,0,2020-12-21 19:31:59
X_高防26082,小游戏大厅_高防_021,已运行,4,32.03,0,2020-12-21 19:31:59
X_高防26083,小游戏大厅_高防_021,已运行,4,29.61,0,2020-12-21 19:31:59
X_高防26084,小游戏大厅_高防_021,已运行,4,33.82,0,2020-12-21 19:31:59
X_高防26085,小游戏大厅_高防_022,已运行,4,32.58,0,2020-12-21 19:31:59
X_高防26086,小游戏大厅_高防_022,已运行,4,28.31,0,2020-12-21 19:31:59
X_高防26087,小游戏大厅_高防_022,已运行,4,28.91,0,2020-12-21 19:31:59
X_高防26088,小游戏大厅_高防_022,已运行,4,32.43,0,2020-12-21 19:31:59
X_高防26089,小游戏大厅_高防_023,已运行,4,33.82,0,2020-12-21 19:31:59
X_高防26090,小游戏大厅_高防_023,已运行,4,29.58,0,2020-12-21 19:31:59
X_高防26091,小游戏大厅_高防_023,已运行,4,33.02,0,2020-12-21 19:31:59
X_高防26092,小游戏大厅_高防_023,已运行,4,28.75,0,2020-12-21 19:31:59
X_高防26093,小游戏大厅_高防_024,已运行,4,32.97,0,2020-12-21 19:31:58
X_高防26094,小游戏大厅_高防_024,已运行,4,33.33,0,2020-12-21 19:31:58
X_高防26095,小游戏大厅_高防_024,已运行,4,32.9,0,2020-12-21 19:31:58
X_高防26096,小游戏大厅_高防_024,已运行,4,32.7,0,2020-12-21 19:31:58
X_高防26097,小游戏大厅_高防_025,已运行,4,32.51,0,2020-12-21 19:31:59
X_高防26098,小游戏大厅_高防_025,已运行,4,32.8,0,2020-12-21 19:31:59
X_高防26099,小游戏大厅_高防_025,已运行,4,30.66,0,2020-12-21 19:31:59
X_高防26100,小游戏大厅_高防_025,已运行,4,32.84,0,2020-12-21 19:31:59
X_高防26101,小游戏大厅_高防_026,已运行,4,33.13,0,2020-12-21 19:31:59
X_高防26102,小游戏大厅_高防_026,已运行,4,28.84,0,2020-12-21 19:31:59
X_高防26103,小游戏大厅_高防_026,已运行,4,36.36,0,2020-12-21 19:31:59
X_高防26104,小游戏大厅_高防_026,已运行,4,32.86,0,2020-12-21 19:31:59
X_鲁小游戏21001,小游戏大厅_山东_001,已运行,931,356.39,0,2020-12-21 19:31:59
X_鲁小游戏21002,小游戏大厅_山东_001,已运行,1057,361.29,0,2020-12-21 19:31:59
X_鲁小游戏21003,小游戏大厅_山东_001,已运行,1010,362.78,0,2020-12-21 19:31:59
X_鲁小游戏21004,小游戏大厅_山东_001,已运行,1038,359.11,0,2020-12-21 19:31:59
X_鲁小游戏21005,小游戏大厅_山东_002,已运行,1005,361.51,0,2020-12-21 19:31:59
X_鲁小游戏21006,小游戏大厅_山东_002,已运行,974,358.88,0,2020-12-21 19:31:59
X_鲁小游戏21007,小游戏大厅_山东_002,已运行,987,360.62,0,2020-12-21 19:31:59
X_鲁小游戏21008,小游戏大厅_山东_002,已运行,1009,357.85,0,2020-12-21 19:31:59
X_鲁小游戏21009,小游戏大厅_山东_003,已运行,990,358.34,0,2020-12-21 19:31:59
X_鲁小游戏21010,小游戏大厅_山东_003,已运行,1036,356.02,0,2020-12-21 19:31:59
X_鲁小游戏21011,小游戏大厅_山东_003,已运行,981,358.84,0,2020-12-21 19:31:59
X_鲁小游戏21012,小游戏大厅_山东_003,已运行,980,354.05,0,2020-12-21 19:31:59
X_鲁小游戏21013,小游戏大厅_山东_004,已运行,1005,350.76,0,2020-12-21 19:31:58
X_鲁小游戏21014,小游戏大厅_山东_004,已运行,998,360.34,0,2020-12-21 19:31:58
X_鲁小游戏21015,小游戏大厅_山东_004,已运行,978,364.73,0,2020-12-21 19:31:58
X_鲁小游戏21016,小游戏大厅_山东_004,已运行,1016,360.3,0,2020-12-21 19:31:58
X_鲁小游戏21017,小游戏大厅_山东_005,已运行,977,355.73,0,2020-12-21 19:31:59
X_鲁小游戏21018,小游戏大厅_山东_005,已运行,989,362.91,0,2020-12-21 19:31:59
X_鲁小游戏21019,小游戏大厅_山东_005,已运行,951,353.66,0,2020-12-21 19:31:59
X_鲁小游戏21020,小游戏大厅_山东_005,已运行,937,352.7,0,2020-12-21 19:31:59
X_鲁小游戏21021,小游戏大厅_山东_006,已运行,996,362.38,0,2020-12-21 19:31:58
X_鲁小游戏21022,小游戏大厅_山东_006,已运行,946,357.25,0,2020-12-21 19:31:58
X_鲁小游戏21023,小游戏大厅_山东_006,已运行,976,352.28,0,2020-12-21 19:31:58
X_鲁小游戏21024,小游戏大厅_山东_006,已运行,981,353.55,0,2020-12-21 19:31:58
X_鲁小游戏21025,小游戏大厅_山东_007,已运行,949,358.92,0,2020-12-21 19:31:58
X_鲁小游戏21026,小游戏大厅_山东_007,已运行,1015,363.86,0,2020-12-21 19:31:58
X_鲁小游戏21027,小游戏大厅_山东_007,已运行,1006,360.79,0,2020-12-21 19:31:58
X_鲁小游戏21028,小游戏大厅_山东_007,已运行,967,357.84,0,2020-12-21 19:31:58
X_黑小游戏13001,小游戏大厅_黑龙江_001,已运行,1217,387.38,0,2020-12-21 19:31:58
X_黑小游戏13002,小游戏大厅_黑龙江_001,已运行,1224,384.51,0,2020-12-21 19:31:58
X_黑小游戏13003,小游戏大厅_黑龙江_001,已运行,1265,386.37,0,2020-12-21 19:31:58
X_黑小游戏13004,小游戏大厅_黑龙江_001,已运行,1260,390.87,0,2020-12-21 19:31:58
X_黑小游戏13005,小游戏大厅_黑龙江_002,已运行,1204,384.11,0,2020-12-21 19:31:58
X_黑小游戏13006,小游戏大厅_黑龙江_002,已运行,1248,387.55,0,2020-12-21 19:31:58
X_黑小游戏13007,小游戏大厅_黑龙江_002,已运行,1234,383.81,0,2020-12-21 19:31:58
X_黑小游戏13008,小游戏大厅_黑龙江_002,已运行,1262,391.04,0,2020-12-21 19:31:58
X_黑小游戏13009,小游戏大厅_黑龙江_003,已运行,1189,382.12,0,2020-12-21 19:31:59
X_黑小游戏13010,小游戏大厅_黑龙江_003,已运行,1214,382.59,0,2020-12-21 19:31:59
X_黑小游戏13011,小游戏大厅_黑龙江_003,已运行,1188,379,0,2020-12-21 19:31:59
X_黑小游戏13012,小游戏大厅_黑龙江_003,已运行,1234,386.86,0,2020-12-21 19:31:59
X_黑小游戏13013,小游戏大厅_黑龙江_004,已运行,1271,388.98,0,2020-12-21 19:31:58
X_黑小游戏13014,小游戏大厅_黑龙江_004,已运行,1219,387.48,0,2020-12-21 19:31:58
X_黑小游戏13015,小游戏大厅_黑龙江_004,已运行,1237,386.93,0,2020-12-21 19:31:58
X_黑小游戏13016,小游戏大厅_黑龙江_004,已运行,1214,386.24,0,2020-12-21 19:31:58
X_黑小游戏13017,小游戏大厅_黑龙江_005,已运行,1247,386.03,0,2020-12-21 19:31:58
X_黑小游戏13018,小游戏大厅_黑龙江_005,已运行,1228,382.88,0,2020-12-21 19:31:58
X_黑小游戏13019,小游戏大厅_黑龙江_005,已运行,1243,382.2,0,2020-12-21 19:31:58
X_黑小游戏13020,小游戏大厅_黑龙江_005,已运行,1284,385.25,0,2020-12-21 19:31:58
X_黑小游戏13021,小游戏大厅_黑龙江_006,已运行,1219,385.48,0,2020-12-21 19:31:59
X_黑小游戏13022,小游戏大厅_黑龙江_006,已运行,1255,387.07,0,2020-12-21 19:31:59
X_黑小游戏13023,小游戏大厅_黑龙江_006,已运行,1308,396.23,0,2020-12-21 19:31:59
X_黑小游戏13024,小游戏大厅_黑龙江_006,已运行,1267,392.69,0,2020-12-21 19:31:59
X_黑小游戏13025,小游戏大厅_黑龙江_007,已运行,1266,386.44,0,2020-12-21 19:31:59
X_黑小游戏13026,小游戏大厅_黑龙江_007,已运行,1321,391.22,0,2020-12-21 19:31:59
X_黑小游戏13027,小游戏大厅_黑龙江_007,已运行,1258,390.4,0,2020-12-21 19:31:59
X_黑小游戏13028,小游戏大厅_黑龙江_007,已运行,1249,387.89,0,2020-12-21 19:31:59
X_黑小游戏13029,小游戏大厅_黑龙江_008,已运行,1214,382.45,0,2020-12-21 19:31:59
X_黑小游戏13030,小游戏大厅_黑龙江_008,已运行,1187,383.38,0,2020-12-21 19:31:59
X_黑小游戏13031,小游戏大厅_黑龙江_008,已运行,1208,379.75,0,2020-12-21 19:31:59
X_黑小游戏13032,小游戏大厅_黑龙江_008,已运行,1179,379.06,0,2020-12-21 19:31:59
X_黑小游戏13033,小游戏大厅_黑龙江_009,已运行,1230,383.04,0,2020-12-21 19:31:59
X_黑小游戏13034,小游戏大厅_黑龙江_009,已运行,1311,395.36,0,2020-12-21 19:31:59
X_黑小游戏13035,小游戏大厅_黑龙江_009,已运行,1144,371.86,0,2020-12-21 19:31:59
X_黑小游戏13036,小游戏大厅_黑龙江_009,已运行,1209,386.36,0,2020-12-21 19:31:59
