游戏服务器,服务器名称,状态,负荷,内存,cpu,时间
X_贵州-三丁拐-朋友场5,X_Game-东北-贵州07,已运行,3824,281.79,0,2020-12-21 19:32:09
X_贵州-三丁拐-朋友场6,X_Game-东北-贵州07,已运行,4883,293.3,0,2020-12-21 19:32:09
X_贵州-三丁拐-朋友场7,X_Game-东北-贵州07,已运行,4343,290.27,0,2020-12-21 19:32:09
X_贵州-三丁拐-朋友场8,X_Game-东北-贵州07,已运行,3850,277.35,0,2020-12-21 19:32:09
X_贵州-三丁拐-金币场,X_Game-东北-贵州07,已运行,2023,159.27,0,2020-12-21 19:32:09
X_贵州-二丁两房-朋友场,X_Game-东北-贵州07,已运行,112,194.19,0,2020-12-21 19:32:09
X_贵州-二丁拐-朋友场1,X_Game-东北-贵州06,已运行,5024,281.18,0,2020-12-21 19:32:10
X_贵州-二丁拐-朋友场2,X_Game-东北-贵州06,已运行,5029,282.11,0,2020-12-21 19:32:10
X_贵州-二丁拐-朋友场3,X_Game-东北-贵州06,已运行,4539,275.67,0,2020-12-21 19:32:10
X_贵州-二丁拐-朋友场4,X_Game-东北-贵州06,已运行,4726,280.38,0,2020-12-21 19:32:10
X_贵州-二丁拐-金币场,X_Game-东北-贵州06,已运行,1991,225.33,0,2020-12-21 19:32:10
X_贵州-六盘水麻将-朋友场,X_Game-东北-贵州07,已运行,48,273.84,0,2020-12-21 19:32:09
X_贵州-兴义麻将-朋友场,X_Game-东北-贵州07,已运行,18,268.93,0,2020-12-21 19:32:09
X_贵州-凯里麻将-朋友场,X_Game-东北-贵州07,已运行,31,268.98,0,2020-12-21 19:32:09
X_贵州-安顺麻将-朋友场,X_Game-东北-贵州07,已运行,710,298.45,0,2020-12-21 19:32:09
X_贵州-毕节麻将-朋友场,X_Game-东北-贵州07,已运行,87,36.75,0,2020-12-21 19:32:09
X_贵州-绥阳麻将-朋友场,X_Game-东北-贵州07,已运行,93,37.48,0,2020-12-21 19:32:09
X_贵州-贵阳捉鸡-朋友场1,X_Game-东北-贵州06,已运行,2870,253.61,0,2020-12-21 19:32:10
X_贵州-贵阳捉鸡-朋友场2,X_Game-东北-贵州06,已运行,2852,255.01,0,2020-12-21 19:32:10
X_贵州-贵阳捉鸡-金币场,X_Game-东北-贵州06,已运行,9342,473.85,0,2020-12-21 19:32:10
X_贵州-贵阳捉鸡(癞子)-朋友场,X_Game-东北-贵州06,已运行,821,216.21,0,2020-12-21 19:32:10
X_贵州-贵阳捉鸡(癞子)-金币场,X_Game-东北-贵州06,已运行,232,197.75,0,2020-12-21 19:32:10
X_贵州-遵义大贰-朋友场,X_Game-东北-贵州07,已运行,6,32.9,0,2020-12-21 19:32:09
X_贵州-遵义麻将-朋友场,X_Game-东北-贵州07,已运行,2412,335.59,0,2020-12-21 19:32:09
X_贵州-遵义麻将-金币场,X_Game-东北-贵州07,已运行,793,53.5,0,2020-12-21 19:32:09
X_贵州-都匀麻将-朋友场,X_Game-东北-贵州07,已运行,11,268.33,0,2020-12-21 19:32:09
X_贵州-铜仁麻将-朋友场,X_Game-东北-贵州07,已运行,344,290.52,0,2020-12-21 19:32:09
X_贵州-闷胡血流-朋友场,X_Game-东北-贵州07,已运行,76,284.97,0,2020-12-21 19:32:09
X_辽宁-丹东五狼腿-朋友场,X_Game-东北-贵州03,已运行,105,32.73,0,2020-12-21 19:32:09
X_辽宁-丹东麻将-朋友场,X_Game-东北-贵州03,已运行,1382,86.19,0,2020-12-21 19:32:09
X_辽宁-四冲-朋友场,X_Game-东北-贵州03,已运行,220,93.44,0,2020-12-21 19:32:09
X_辽宁-四冲-金币场,X_Game-东北-贵州03,已运行,4477,94.54,0,2020-12-21 19:32:09
X_辽宁-大连穷胡-朋友场,X_Game-东北-贵州03,已运行,1723,227.67,0,2020-12-21 19:32:09
X_辽宁-大连穷胡-金币场,X_Game-东北-贵州03,已运行,427,34.37,0,2020-12-21 19:32:09
X_辽宁-打滚子-朋友场,X_Game-东北-贵州03,已运行,223,51.43,0,2020-12-21 19:32:09
X_辽宁-打滚子-金币场,X_Game-东北-贵州03,已运行,597,52.15,0,2020-12-21 19:32:09
X_辽宁-抚顺麻将-朋友场,X_Game-东北-贵州03,已运行,1074,141.89,0,2020-12-21 19:32:09
X_辽宁-拍分-朋友场,X_Game-东北-贵州03,已运行,179,103.73,0,2020-12-21 19:32:09
X_辽宁-昌图麻将-朋友场,X_Game-东北-贵州03,已运行,941,82.67,0,2020-12-21 19:32:09
X_辽宁-朝阳麻将-朋友场,X_Game-东北-贵州03,已运行,2601,330.8,0,2020-12-21 19:32:09
X_辽宁-朝阳麻将-金币场,X_Game-东北-贵州03,已运行,298,32.93,0,2020-12-21 19:32:09
X_辽宁-本溪马队-朋友场,X_Game-东北-贵州03,已运行,341,35.07,0,2020-12-21 19:32:09
X_辽宁-本溪马队-金币场,X_Game-东北-贵州03,已运行,351,32.86,0,2020-12-21 19:32:09
X_辽宁-本溪麻将-朋友场,X_Game-东北-贵州03,已运行,649,75.27,0,2020-12-21 19:32:09
X_辽宁-沈阳麻将-朋友场1,X_Game-东北-贵州03,已运行,3252,414.65,0,2020-12-21 19:32:09
X_辽宁-沈阳麻将-朋友场2,X_Game-东北-贵州03,已运行,3217,415.45,0,2020-12-21 19:32:09
X_辽宁-沈阳麻将-金币场,X_Game-东北-贵州03,已运行,2017,95.67,0,2020-12-21 19:32:09
X_辽宁-海城麻将-朋友场,X_Game-东北-贵州03,已运行,108,63.91,0,2020-12-21 19:32:09
X_辽宁-盘锦麻将-朋友场,X_Game-东北-贵州03,已运行,1931,150.54,0,2020-12-21 19:32:09
X_辽宁-营口麻将-朋友场,X_Game-东北-贵州03,已运行,1214,143.42,0,2020-12-21 19:32:09
X_辽宁-葫芦岛麻将-朋友场,X_Game-东北-贵州03,已运行,1888,148.89,0,2020-12-21 19:32:09
X_辽宁-辽阳麻将-朋友场,X_Game-东北-贵州03,已运行,931,138,0,2020-12-21 19:32:09
X_辽宁-辽阳麻将-金币场,X_Game-东北-贵州03,已运行,228,32.94,0,2020-12-21 19:32:09
X_辽宁-铁岭麻将-朋友场,X_Game-东北-贵州03,已运行,1404,87.41,0,2020-12-21 19:32:09
X_辽宁-铁岭麻将-金币场,X_Game-东北-贵州03,已运行,210,32.98,0,2020-12-21 19:32:09
X_辽宁-锦州五十K-朋友场,X_Game-东北-贵州03,已运行,574,45.49,0,2020-12-21 19:32:09
X_辽宁-锦州五十K-金币场,X_Game-东北-贵州03,已运行,704,41.14,0,2020-12-21 19:32:09
X_辽宁-锦州麻将-朋友场,X_Game-东北-贵州03,已运行,2477,184.37,0,2020-12-21 19:32:09
X_辽宁-锦州麻将-金币场,X_Game-东北-贵州03,已运行,236,38.88,0,2020-12-21 19:32:09
X_辽宁-阜新麻将-朋友场,X_Game-东北-贵州03,已运行,1213,142.45,0,2020-12-21 19:32:09
X_辽宁-阜新麻将-金币场,X_Game-东北-贵州03,已运行,265,32.96,0,2020-12-21 19:32:09
X_辽宁-鞍山麻将-朋友场1,X_Game-东北-贵州04,已运行,3149,447.75,0,2020-12-21 19:32:09
X_辽宁-鞍山麻将-朋友场2,X_Game-东北-贵州04,已运行,1660,142.62,0,2020-12-21 19:32:09
X_辽宁-鞍山麻将-金币场,X_Game-东北-贵州04,已运行,1576,82.33,0,2020-12-21 19:32:09
X_通用-三人斗地主-朋友场1,X_Game-系统支持02,已运行,11682,533.32,0,2020-12-21 19:32:09
X_通用-三人斗地主-朋友场2,X_Game-系统支持02,已运行,11601,533.47,0,2020-12-21 19:32:09
X_通用-三人斗地主-朋友场3,X_Game-系统支持02,已运行,10726,522.54,0,2020-12-21 19:32:09
X_通用-三人斗地主-朋友场4,X_Game-系统支持02,已运行,10306,519.39,0,2020-12-21 19:32:09
X_通用-三人斗地主-朋友场5,X_Game-系统支持02,已运行,11307,527.23,0,2020-12-21 19:32:09
X_通用-三人斗地主-朋友场6,X_Game-系统支持02,已运行,11174,523.6,0,2020-12-21 19:32:09
X_通用-三人斗地主-朋友场7,X_Game-系统支持02,已运行,10588,519.73,0,2020-12-21 19:32:09
X_通用-三人斗地主-金币场1,X_Game-系统支持03,已运行,11328,570.09,0,2020-12-21 19:32:09
X_通用-三人斗地主-金币场2,X_Game-系统支持03,已运行,3619,266.31,0,2020-12-21 19:32:09
X_通用-三人斗地主-金币场3,X_Game-系统支持03,已运行,7876,450.09,0,2020-12-21 19:32:09
X_通用-三人斗地主-金币场4,X_Game-系统支持03,已运行,8446,449.58,0,2020-12-21 19:32:09
X_通用-三人斗地主-金币场5,X_Game-系统支持03,已运行,2158,259.42,0,2020-12-21 19:32:09
X_通用-三人斗地主-金币场6,X_Game-系统支持03,已运行,1967,140.06,0,2020-12-21 19:32:09
X_通用-二人斗地主-朋友场1,X_Game-系统支持04,已运行,10344,400.56,0,2020-12-21 19:32:09
X_通用-二人斗地主-金币场1,X_Game-系统支持04,已运行,1391,135.88,0,2020-12-21 19:32:09
X_通用-全国红中-金币场1,X_Game-系统支持01,已运行,1497,74.55,0,2020-12-21 19:32:09
X_通用-升级-朋友场1,X_Game-系统支持05,已运行,2047,110.25,0,2020-12-21 19:32:09
X_通用-升级-金币场1,X_Game-系统支持05,已运行,4561,167.05,0,2020-12-21 19:32:09
X_通用-升级-金币场2,X_Game-系统支持05,已运行,2918,130.86,0,2020-12-21 19:32:09
X_通用-升级-金币场3,X_Game-系统支持05,已运行,2641,95.32,0,2020-12-21 19:32:09
X_通用-升级-金币场4,X_Game-系统支持05,已运行,2898,109.83,0,2020-12-21 19:32:09
X_通用-干瞪眼-朋友场1,X_Game-系统支持04,已运行,4458,374.52,0,2020-12-21 19:32:09
X_通用-干瞪眼-金币场1,X_Game-系统支持04,已运行,1216,113.51,0,2020-12-21 19:32:09
X_通用-斗地主-段位回馈赛1,X_Game-系统支持05,已运行,0,67.73,0,2020-12-21 19:32:09
X_通用-斗地主-福利赛1,X_Game-系统支持05,已运行,37,972.88,0,2020-12-21 19:32:09
X_通用-斗地主-福利赛2,X_Game-系统支持05,已运行,0,579.77,0,2020-12-21 19:32:09
X_通用-斗地主-锦标赛1,X_Game-系统支持05,已运行,6224,266.48,0,2020-12-21 19:32:09
X_通用-斗地主-闯关,X_Game-系统支持05,已运行,3630,183.67,0,2020-12-21 19:32:09
X_通用-血战到底-朋友场1,X_Game-系统支持01,已运行,6549,436.6,0,2020-12-21 19:32:09
X_通用-血战到底-朋友场2,X_Game-系统支持01,已运行,7092,444.73,0,2020-12-21 19:32:09
X_通用-血战到底-朋友场3,X_Game-系统支持01,已运行,6810,442.73,0,2020-12-21 19:32:09
X_通用-血战到底-朋友场4,X_Game-系统支持01,已运行,5137,315.25,0,2020-12-21 19:32:09
X_通用-血战到底-金币场1,X_Game-系统支持01,已运行,2945,171.65,0,2020-12-21 19:32:09
X_通用-血流成河-朋友场1,X_Game-系统支持01,已运行,2714,361.18,0,2020-12-21 19:32:09
X_通用-血流成河-金币场1,X_Game-系统支持01,已运行,4758,223.09,0,2020-12-21 19:32:09
X_通用-跑得快-朋友场1,X_Game-系统支持04,已运行,12494,515,0,2020-12-21 19:32:09
X_通用-跑得快-金币场1,X_Game-系统支持04,已运行,4560,247.3,0,2020-12-21 19:32:09
X_陕西-三代-朋友场1,X_Game-四川-云南-陕西-甘肃-宁夏01,已运行,4436,173.64,0,2020-12-21 19:32:09
X_陕西-三代-金币场1,X_Game-四川-云南-陕西-甘肃-宁夏01,已运行,1126,66.77,0,2020-12-21 19:32:09
X_陕西-商洛麻将-朋友场1,X_Game-四川-云南-陕西-甘肃-宁夏01,已运行,18,32.11,0,2020-12-21 19:32:09
X_陕西-安康麻将-朋友场1,X_Game-四川-云南-陕西-甘肃-宁夏01,已运行,276,41.64,0,2020-12-21 19:32:09
X_陕西-宝鸡麻将-朋友场1,X_Game-四川-云南-陕西-甘肃-宁夏01,已运行,244,41.71,0,2020-12-21 19:32:09
X_陕西-延安麻将-朋友场1,X_Game-四川-云南-陕西-甘肃-宁夏01,已运行,792,51.95,0,2020-12-21 19:32:09
X_陕西-挖坑-朋友场1,X_Game-四川-云南-陕西-甘肃-宁夏01,已运行,2870,80.16,0,2020-12-21 19:32:09
X_陕西-挖坑-金币场1,X_Game-四川-云南-陕西-甘肃-宁夏01,已运行,2989,78.28,0,2020-12-21 19:32:09
X_陕西-捉老麻子-朋友场1,X_Game-四川-云南-陕西-甘肃-宁夏01,已运行,4535,133.21,0,2020-12-21 19:32:09
X_陕西-捉老麻子-金币场1,X_Game-四川-云南-陕西-甘肃-宁夏01,已运行,425,34.37,0,2020-12-21 19:32:09
X_陕西-榆林麻将-朋友场1,X_Game-四川-云南-陕西-甘肃-宁夏01,已运行,605,46.95,0,2020-12-21 19:32:09
X_陕西-汉中麻将-朋友场1,X_Game-四川-云南-陕西-甘肃-宁夏01,已运行,124,39.11,0,2020-12-21 19:32:09
X_陕西-渭南麻将-朋友场1,X_Game-四川-云南-陕西-甘肃-宁夏01,已运行,181,39.11,0,2020-12-21 19:32:09
X_陕西-红中麻将-朋友场1,X_Game-四川-云南-陕西-甘肃-宁夏01,已运行,3382,199.53,0,2020-12-21 19:32:09
X_陕西-西安麻将-朋友场1,X_Game-四川-云南-陕西-甘肃-宁夏01,已运行,4049,271.41,0,2020-12-21 19:32:09
X_陕西-西安麻将-朋友场2,X_Game-四川-云南-陕西-甘肃-宁夏01,已运行,2577,149.46,0,2020-12-21 19:32:09
X_陕西-西安麻将-金币场1,X_Game-四川-云南-陕西-甘肃-宁夏01,已运行,616,40.53,0,2020-12-21 19:32:09
X_陕西-铜川麻将-朋友场1,X_Game-四川-云南-陕西-甘肃-宁夏01,已运行,51,16.93,0,2020-12-21 19:32:09
X_黑龙江-七台河麻将-朋友场,X_Game-东北-贵州05,已运行,2712,191.14,0,2020-12-21 19:32:09
X_黑龙江-三打一-朋友场,X_Game-东北-贵州05,已运行,2723,129.25,0,2020-12-21 19:32:09
X_黑龙江-三打一-金币场,X_Game-东北-贵州05,已运行,16866,440.39,0,2020-12-21 19:32:09
X_黑龙江-伊春麻将-朋友场,X_Game-东北-贵州05,已运行,16,46.98,0,2020-12-21 19:32:09
X_黑龙江-佳木斯麻将-朋友场,X_Game-东北-贵州05,已运行,618,95.14,0,2020-12-21 19:32:09
X_黑龙江-加格达奇-朋友场,X_Game-东北-贵州05,已运行,4,48.23,0,2020-12-21 19:32:09
X_黑龙江-双鸭山麻将-朋友场,X_Game-东北-贵州05,已运行,833,158.05,0,2020-12-21 19:32:09
X_黑龙江-哈尔滨麻将-朋友场1,X_Game-东北-贵州05,已运行,3889,523.29,0,2020-12-21 19:32:09
X_黑龙江-哈尔滨麻将-朋友场2,X_Game-东北-贵州05,已运行,3778,524.34,0,2020-12-21 19:32:09
X_黑龙江-哈尔滨麻将-金币场,X_Game-东北-贵州05,已运行,1154,74.55,0,2020-12-21 19:32:09
X_黑龙江-大庆麻将-朋友场,X_Game-东北-贵州05,已运行,2288,504.76,0,2020-12-21 19:32:09
X_黑龙江-大庆麻将-金币场,X_Game-东北-贵州05,已运行,404,37.62,0,2020-12-21 19:32:09
X_黑龙江-明皇暗保-朋友场,X_Game-东北-贵州05,已运行,523,62.33,0,2020-12-21 19:32:09
X_黑龙江-牡丹江麻将-朋友场,X_Game-东北-贵州05,已运行,1227,133.76,0,2020-12-21 19:32:09
X_黑龙江-绥化麻将-朋友场,X_Game-东北-贵州05,已运行,2231,242.36,0,2020-12-21 19:32:09
X_黑龙江-鸡西麻将-朋友场,X_Game-东北-贵州05,已运行,858,120.81,0,2020-12-21 19:32:09
X_黑龙江-鹤岗麻将-朋友场,X_Game-东北-贵州05,已运行,463,58.51,0,2020-12-21 19:32:09
X_黑龙江-黑河麻将-朋友场,X_Game-东北-贵州05,已运行,213,56.79,0,2020-12-21 19:32:09
X_黑龙江-齐齐哈尔-朋友场,X_Game-东北-贵州05,已运行,3690,524.3,0,2020-12-21 19:32:09
X_黑龙江-齐齐哈尔-金币场,X_Game-东北-贵州05,已运行,516,45.57,0,2020-12-21 19:32:09
